Description,Index,Connecticut,Andover,Ansonia PD,Ashford CSP,Avon PD,Barkhamsted CSP,Beacon Falls CSP,Berlin PD,Bethany CSP,Bethel PD,Bethlehem CSP,Bloomfield PD,Bolton CSP,Bozrah CSP,Branford PD,Bridgeport PD,Bridgewater CSP,Bristol PD,Brookfield PD,Brooklyn CSP,Burlington CSP,Canaan CSP,Canterbury CSP,Canton PD,Chaplin CSP,Cheshire PD,Chester CSP,Clinton PD,Colchester CSP,Colebrook CSP,Columbia CSP,Cornwall CSP,Coventry PD,Cromwell PD,Danbury PD,Darien PD,Deep River CSP,Derby PD,Durham CSP,Eastford CSP,East Granby CSP,East Haddam CSP,East Hampton PD,East Hartford PD,East Haven PD,East Lyme CSP,Easton PD,East Windsor PD,Ellington CSP,Enfield PD,Essex CSP,Fairfield PD,Farmington PD,Franklin CSP,Glastonbury PD,Goshen CSP,Granby PD,Greenwich PD,Griswold CSP,Groton City PD,Guilford PD,Haddam CSP,Hamden PD,Hampton CSP,Hartford PD,Hartland CSP,Harwinton CSP,Hebron CSP,Kent CSP,Killingly CSP,Killingworth CSP,Lebanon CSP,Ledyard CSP,Lisbon CSP,Litchfield CSP,Lyme CSP,Madison PD,Manchester PD,Mansfield CSP,Marlborough CSP,Meriden PD,Middlebury PD,Middlefield CSP,Middletown PD,Milford PD,Monroe PD,Montville CSP,Morris CSP,Naugatuck PD,New Britain PD,New Canaan PD,New Fairfield CSP,New Hartford CSP,New Haven PD,Newington PD,New London PD,New Milford PD,Newtown PD,Norfolk CSP,North Branford PD,North Canaan CSP,North Haven PD,North Stonington CSP,Norwalk PD,Norwich PD,Old Lyme CSP,Old Saybrook PD,Orange PD,Oxford CSP,Plainfield PD,Plainville PD,Plymouth PD,Pomfret CSP,Portland PD,Preston CSP,Prospect CSP,Putnam PD,Putnam CSP,Redding PD,Ridgefield PD,Rocky Hill PD,Roxbury CSP,Salem CSP,Salisbury CSP,Scotland CSP,Seymour PD,Sharon CSP,Shelton PD,Sherman CSP,Simsbury PD,Somers CSP,Southbury CSP,Southington PD,South Windsor PD,Sprague CSP,Stafford CSP,Stamford PD,Sterling CSP,Stonington PD,Stratford PD,Suffield PD,Thomaston PD,Thompson CSP,Tolland CSP,Torrington PD,Trumbull PD,Union CSP,Vernon PD,Voluntown CSP,Wallingford PD,Warren CSP,Washington CSP,Waterbury PD,Waterford PD,Watertown PD,Westbrook CSP,West Hartford PD,West Haven PD,Weston PD,Westport PD,Wethersfield PD,Willington CSP,Wilton PD,Winchester PD,Willimantic PD,Windham CSP,Windsor PD,Windsor Locks PD,Wolcott PD,Woodbridge PD,Woodbury CSP,Woodstock CSP,Yale Univ. PD,UCONN-Storrs PD,Foxwoods Casino CSP,Mohegan Sun Casino CSP,MTA PD,CCSU PD,ECSU PD,UCONN Health Ctr. PD,WCSU PD,SCSU PD,Capitol Police PD,Groton Town PD,Groton Long Pt. PD,CTSPOther,Fairfield,Hartford,Litchfield,Middlesex,New Haven,New London,Tolland,Windham,New York,Urban,NonUrban,CSP Total,NIBRS,Summary
Liquor Asian,661,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,2,0,0,2,12,0,5,9
Liquor Black,662,74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,3,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,17,36,0,3,12,5,0,1,0,13,61,2,30,44
Liquor Indian,663,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0
Liquor White,664,905,0,0,0,9,0,1,6,0,5,0,0,0,0,6,4,0,1,5,0,0,0,0,1,0,34,0,5,0,0,0,0,1,6,25,7,0,1,0,0,0,0,0,7,0,3,0,7,1,75,0,4,14,0,4,0,0,6,0,4,1,0,3,0,49,0,0,1,1,1,2,0,0,0,0,0,1,3,2,0,4,0,0,1,6,0,1,0,0,353,0,0,0,3,5,0,0,18,0,0,0,1,1,8,4,1,22,0,0,1,1,3,0,4,0,0,6,0,4,3,0,0,0,0,1,2,0,0,0,10,0,1,18,10,0,2,5,0,1,0,2,0,2,0,3,0,0,4,0,1,0,0,2,9,3,0,4,0,1,6,1,0,8,5,6,1,1,0,0,0,0,0,21,5,2,1,0,0,0,0,0,1,0,3,0,7,109,581,15,47,89,30,16,18,0,63,842,32,338,567
Liquor Unknown Race,665,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,2,0,2,0,0,0,15,6,15,0
Liquor F,666,302,0,0,0,3,0,0,1,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,14,0,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,6,0,0,0,0,2,0,0,0,0,2,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,162,0,0,0,1,1,0,0,5,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,6,3,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,1,0,3,0,1,0,0,1,5,2,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,2,27,210,5,12,28,12,5,3,0,12,290,16,98,204
Liquor M,667,708,0,0,0,7,0,1,7,0,4,0,0,0,0,4,6,0,1,3,0,0,0,0,1,0,20,0,4,0,0,0,0,1,5,21,9,0,2,0,0,0,0,0,10,0,0,0,8,1,61,0,5,10,0,5,0,0,4,0,4,2,2,4,0,46,0,0,1,0,1,0,0,0,0,0,0,1,5,1,0,2,0,0,1,6,0,1,0,0,218,0,0,0,5,7,0,0,13,0,0,0,0,0,18,3,1,22,0,0,1,1,3,0,4,0,0,6,0,3,3,0,0,0,0,1,1,0,0,0,8,0,0,12,7,0,2,4,0,1,0,2,0,2,0,2,0,0,3,0,1,0,0,5,6,2,0,1,0,0,6,1,0,4,3,4,1,1,0,0,0,0,0,22,6,1,1,0,0,0,0,0,1,0,5,0,7,103,419,10,45,77,23,15,16,0,66,642,24,292,416
Disord <10,668,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,1,0,1,0,6,9,1,3,12
Disord 10-12,669,199,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36,0,0,0,0,1,0,0,0,0,0,1,0,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,1,0,4,8,1,0,0,3,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,36,0,0,0,3,2,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,93,4,1,71,9,0,6,0,82,117,3,52,147
Disord 13-14,670,612,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16,0,2,0,1,2,0,0,0,0,3,0,0,1,0,0,0,2,0,7,0,0,3,0,0,0,0,0,2,6,1,0,0,0,35,0,0,6,0,1,0,0,1,0,0,2,0,16,0,107,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,32,0,0,3,3,0,3,0,23,61,0,0,0,11,2,2,2,0,0,2,0,0,1,3,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,5,0,1,2,0,1,1,1,13,6,0,13,0,3,0,0,106,0,2,0,11,33,0,0,4,0,1,0,13,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,246,20,6,248,16,16,17,0,245,367,19,200,412
Disord 15,671,441,0,3,0,1,0,0,0,0,3,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,3,7,0,1,5,0,0,0,0,0,1,8,0,0,0,1,38,0,3,2,0,0,0,0,1,1,0,0,0,16,0,64,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,8,0,0,1,5,0,0,0,10,41,0,0,0,15,0,3,1,0,0,3,0,0,0,2,3,0,1,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,2,0,0,3,0,0,1,0,11,3,0,8,0,5,0,0,59,0,0,1,4,26,1,0,2,0,0,3,9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,37,172,16,11,168,11,13,13,0,150,291,18,170,271
Disord 16,672,410,0,2,0,1,0,1,0,0,4,0,0,0,1,0,15,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,7,22,0,0,5,0,0,0,1,3,2,3,0,0,3,0,15,0,0,2,0,0,0,0,3,1,0,6,0,14,0,23,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,13,37,0,0,0,21,1,1,0,0,0,4,0,0,0,8,5,0,0,0,0,0,4,0,0,0,0,0,2,0,3,1,1,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0,3,0,0,10,1,1,1,0,15,2,0,7,0,5,0,0,45,2,1,0,6,16,0,0,1,0,2,0,8,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,73,112,17,12,159,15,10,12,0,107,303,13,203,207
Disord 17,673,501,0,1,0,1,0,1,0,0,1,0,1,0,1,0,22,0,3,0,1,0,0,0,0,0,2,0,2,0,0,1,1,2,3,19,0,0,0,0,0,0,0,0,1,3,0,0,2,0,30,0,1,5,0,0,0,0,3,1,0,0,0,11,0,85,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,16,0,0,4,6,0,2,0,9,46,0,0,0,16,0,3,0,0,0,3,0,8,0,5,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,4,0,1,6,0,1,2,0,1,1,1,10,3,0,3,0,4,0,0,58,0,4,0,11,20,0,0,2,0,0,1,13,0,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,63,204,17,10,171,12,9,15,0,187,314,16,189,312
Disord 18,674,496,0,2,0,3,0,0,0,0,3,0,0,0,0,1,17,0,3,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,17,0,0,4,0,0,0,1,0,1,3,0,0,2,0,23,0,4,0,0,0,0,1,1,1,1,1,0,16,0,90,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,7,1,0,3,8,2,3,0,8,62,1,0,0,23,2,3,1,0,0,3,0,4,0,6,2,0,0,1,0,0,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,4,0,0,5,1,1,0,0,6,0,0,2,0,5,0,0,42,1,1,1,7,28,1,0,0,0,1,0,9,0,6,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,64,210,12,10,165,14,10,11,0,176,320,17,190,306
Disord 19,675,493,0,1,0,0,0,0,1,0,1,0,0,0,0,0,14,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,1,2,0,0,0,0,0,2,5,0,0,1,0,16,0,2,1,0,0,0,1,2,1,0,1,1,4,0,91,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,8,0,0,3,6,0,0,0,8,65,1,0,0,35,1,2,0,0,0,0,0,1,0,4,0,0,0,6,0,0,2,1,0,1,0,0,5,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,11,0,0,2,0,0,0,0,7,3,0,7,0,3,0,0,45,0,1,0,7,19,0,3,0,0,1,1,21,0,7,1,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,2,66,209,10,8,150,4,16,30,0,196,297,11,201,292
Disord 20,676,495,0,5,0,1,0,0,0,0,1,0,0,0,0,1,22,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,16,0,0,1,0,0,0,0,0,4,3,0,0,3,1,10,0,1,2,0,0,0,0,1,0,0,2,0,12,0,82,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,6,0,0,1,3,0,0,0,7,60,0,0,0,40,0,6,1,0,0,1,0,3,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,1,0,0,1,4,0,0,7,0,1,3,0,0,0,0,13,5,0,3,0,4,0,0,41,0,0,0,5,22,0,1,3,0,1,4,28,1,5,1,0,0,0,0,1,7,1,0,0,0,2,0,0,1,0,1,0,1,63,194,18,5,159,10,14,32,0,192,303,10,216,279
Disord 21,677,566,0,4,0,0,0,0,1,0,6,0,0,0,0,3,16,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,0,0,0,2,1,1,0,2,2,0,11,0,16,1,0,0,0,1,2,0,0,1,0,12,0,94,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,11,0,0,3,4,1,0,0,9,73,1,0,0,41,0,9,0,0,0,1,1,3,0,7,3,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,13,0,0,2,0,0,0,0,13,1,0,4,1,9,0,0,59,1,1,0,3,19,0,0,0,0,1,0,30,0,4,0,0,0,0,0,1,7,2,2,0,0,0,0,0,1,0,1,0,1,89,202,15,9,187,21,12,31,0,223,343,12,243,323
Disord 22,678,526,0,2,0,1,0,1,1,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,4,6,0,0,1,0,26,0,6,4,0,0,0,1,0,1,2,2,1,5,0,110,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,10,0,0,1,8,1,0,0,10,49,0,0,0,34,1,7,0,0,0,2,0,2,0,9,2,0,3,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,10,0,0,2,0,1,0,0,10,0,0,1,0,7,0,0,37,0,1,0,6,17,0,0,1,0,1,1,22,1,2,1,0,0,0,0,3,5,2,3,0,1,1,0,0,1,0,2,0,0,76,224,15,7,150,20,8,26,0,221,305,14,207,319
Disord 23,679,436,0,2,0,1,0,0,0,0,2,0,0,0,0,2,13,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,1,1,2,1,0,2,1,14,0,0,0,0,1,0,0,4,1,0,1,0,3,0,96,0,0,0,0,3,1,0,2,0,0,0,0,1,0,0,4,0,0,3,5,0,0,0,11,48,0,0,0,27,0,6,1,0,0,2,0,1,0,7,1,0,1,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,13,1,0,2,0,0,0,0,8,3,0,2,0,3,0,0,52,0,0,0,7,19,0,0,0,1,1,0,9,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,2,60,182,9,9,138,18,4,16,0,201,235,17,167,269
Disord 24,680,404,0,4,0,0,0,0,0,0,2,0,0,0,0,2,13,0,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,4,0,23,0,2,2,0,1,0,0,0,0,0,0,0,3,0,87,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,4,1,1,0,0,7,48,0,0,0,16,0,10,0,0,0,1,1,2,0,5,1,1,2,1,0,0,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,1,0,0,1,0,0,9,1,0,4,0,5,0,0,34,0,2,0,4,25,0,1,2,0,1,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,188,19,12,107,14,5,12,0,159,245,6,150,254
Disord 25-29,681,1682,0,11,1,2,0,1,0,0,5,0,0,1,0,4,71,0,15,0,3,0,0,0,0,0,7,0,4,2,0,0,0,2,1,60,0,0,4,0,0,0,1,2,6,9,1,0,6,1,51,0,3,7,0,3,0,1,6,2,0,3,2,18,0,306,0,1,1,0,3,0,0,4,0,1,0,1,5,1,0,28,1,0,14,19,1,0,1,33,183,1,0,0,108,1,31,2,0,0,6,1,3,0,28,9,1,2,4,1,0,13,5,0,3,0,0,11,0,1,0,3,0,1,0,0,8,0,2,0,1,1,0,8,0,0,0,30,0,2,18,0,0,1,0,40,4,0,23,0,11,0,0,211,2,3,1,13,82,1,0,2,0,1,1,30,1,10,0,1,0,0,2,0,3,3,2,0,0,0,0,1,0,1,1,0,7,233,637,55,37,574,61,33,52,0,726,956,49,631,1051
Disord 30-34,682,1312,0,5,0,1,1,0,0,0,5,0,1,0,0,7,40,0,14,0,3,0,0,0,1,0,5,0,3,1,0,0,0,1,0,31,1,0,3,0,0,0,0,1,6,4,0,0,5,1,47,2,0,2,0,2,0,1,6,0,0,4,1,6,0,208,0,0,0,2,4,1,3,1,0,0,0,4,5,0,2,25,0,0,14,11,3,0,0,34,125,2,0,0,79,2,19,2,0,0,8,0,3,1,18,9,0,2,2,0,0,12,6,0,0,0,0,10,0,1,1,3,0,0,0,0,8,0,3,0,1,0,1,3,0,0,2,24,0,2,13,0,2,1,0,20,2,0,20,1,19,0,0,183,1,0,1,9,95,0,3,4,0,0,1,32,1,10,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,6,153,464,34,31,508,47,24,51,0,534,778,42,511,801
Disord 35-39,683,1050,0,3,0,1,0,0,1,0,1,0,2,0,0,5,38,1,11,0,1,1,0,1,3,1,1,0,2,2,0,0,0,2,3,35,0,1,5,0,0,0,0,1,1,12,0,0,4,0,32,0,5,6,0,0,0,0,4,3,1,1,1,7,0,166,0,0,1,0,3,0,0,2,0,1,1,0,1,1,0,14,1,0,6,21,1,1,0,36,110,0,0,2,42,2,12,1,1,0,4,1,2,0,14,10,0,3,3,0,0,7,0,0,0,0,0,9,0,0,2,1,0,0,0,0,3,0,3,0,0,0,3,1,4,0,0,15,0,0,12,1,0,3,0,24,4,0,10,0,13,0,0,140,1,2,0,9,67,0,1,1,0,3,1,27,1,9,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,4,139,375,34,21,385,35,15,46,0,401,649,38,398,652
Disord 40-44,684,1064,0,3,0,0,0,1,0,0,3,0,0,1,0,8,39,0,17,0,2,2,0,0,2,0,14,0,2,0,0,1,0,1,0,19,0,0,4,0,0,0,1,0,3,18,0,0,6,1,43,0,4,4,0,0,0,0,5,3,0,5,1,12,0,156,0,0,0,1,4,0,0,2,1,3,0,4,0,0,0,22,2,0,11,13,6,1,0,22,87,2,1,1,40,2,12,3,1,0,11,0,2,0,15,8,1,4,2,1,0,7,6,0,2,0,0,8,0,3,2,3,0,0,1,0,5,0,0,1,1,1,0,1,3,0,1,29,0,2,10,0,5,0,1,29,4,0,6,0,20,1,0,134,1,1,0,5,43,1,4,1,0,4,7,19,1,13,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,5,153,356,59,26,386,37,13,34,0,398,666,46,475,589
Disord 45-49,685,1092,0,9,0,2,0,1,1,0,8,0,0,1,0,2,37,0,11,0,0,2,3,0,1,0,6,0,2,1,0,1,0,1,3,22,1,0,4,0,0,1,0,3,10,11,1,0,3,1,44,0,2,3,1,0,0,0,2,1,0,6,1,10,0,179,0,0,1,0,8,1,1,0,1,2,0,2,2,0,1,22,0,0,18,12,4,3,0,18,69,6,3,0,49,2,15,1,1,0,5,1,3,1,18,13,1,4,2,3,0,10,2,0,4,0,0,4,0,2,5,5,0,0,1,2,7,0,3,1,2,1,0,2,1,0,2,20,0,1,12,0,0,0,0,31,10,0,11,1,11,0,0,131,2,1,2,3,55,0,1,3,0,1,3,28,1,3,0,3,2,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0,3,159,360,47,41,374,49,19,43,0,416,676,61,475,617
Disord 50-54,686,763,0,0,1,5,1,1,0,0,1,0,0,0,0,7,17,0,8,0,1,1,0,0,4,0,10,0,4,3,0,1,0,1,2,15,1,0,2,0,0,0,1,2,3,16,1,0,5,2,22,0,2,6,1,0,0,2,2,0,0,3,0,10,0,97,0,0,1,1,0,0,1,0,0,1,0,1,3,0,0,11,1,0,13,16,4,4,1,13,56,2,0,0,45,1,7,10,1,0,6,0,4,0,10,3,0,4,4,0,0,5,6,0,2,0,0,3,0,4,1,4,0,0,0,0,4,2,2,0,0,0,1,2,1,0,0,15,0,0,5,1,0,2,0,22,2,0,5,0,13,0,1,106,0,4,0,5,25,1,7,1,0,1,3,10,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,239,52,31,301,20,10,17,0,280,483,32,373,390
Disord 55-59,687,416,0,1,0,1,0,1,1,0,2,0,0,0,0,5,6,0,2,0,0,0,1,0,1,1,6,0,2,0,0,1,0,2,0,10,0,0,3,0,0,0,0,2,3,6,0,0,1,1,8,0,0,0,0,1,0,0,2,0,0,3,0,4,0,59,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,6,1,0,8,5,0,1,0,12,21,2,1,1,20,1,6,0,1,0,0,0,2,0,13,3,0,2,4,0,0,2,4,0,1,0,0,1,0,1,1,2,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,6,0,3,4,0,0,0,0,6,2,0,4,0,7,0,0,57,0,2,0,5,21,0,0,1,0,0,2,10,0,6,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,53,119,18,16,173,14,10,13,0,148,268,18,204,212
Disord 60-64,688,184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,2,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,1,0,0,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,4,0,22,0,0,0,2,0,0,0,1,0,0,0,2,2,0,0,3,1,0,3,5,0,0,0,5,18,0,1,0,6,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0,3,0,0,3,0,2,0,0,13,2,0,1,1,12,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,25,62,8,5,65,13,3,3,0,50,134,16,88,96
Disord 65+,689,127,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,1,3,2,0,0,0,0,2,0,0,0,0,3,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,0,0,0,2,0,0,0,6,12,0,1,0,6,1,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,8,0,0,0,1,5,1,1,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,2,2,47,2,2,5,0,27,100,8,70,57
Disord Asian,690,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,3,0,2,0,0,0,0,2,2,1,0,1,8,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,12,29,5,5,23,6,3,2,0,17,68,7,39,46
